City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
694,Beloha,MG,-25.1667,45.05,72.01,79,98,8.95,overcast clouds
695,Sault Sainte Marie,CA,46.5168,-84.3333,25.36,80,100,13.8,overcast clouds
696,Betare Oya,CM,5.6,14.0833,72.03,59,11,2.84,few clouds
697,Kingisepp,RU,59.3733,28.6134,23.22,99,100,0.13,overcast clouds
698,Kinston,US,35.2627,-77.5816,43.12,52,0,3.44,clear sky
699,Swinford,IE,53.95,-8.95,45.34,85,100,14.52,overcast clouds
700,Shubarshi,KZ,48.5872,57.1869,-2.07,100,73,2.48,broken clouds
701,Manoel Urbano,BR,-8.8389,-69.2597,71.33,99,100,2.15,overcast clouds
702,Le Vauclin,MQ,14.5452,-60.8388,74.84,88,40,8.05,scattered clouds
703,Smithers,CA,54.7804,-127.1743,43.12,49,100,8.05,overcast clouds
704,Tabas,IR,33.5959,56.9244,70.63,37,100,4.52,overcast clouds
705,Axim,GH,4.8699,-2.2405,74.12,88,100,4.97,light rain
706,La Ronge,CA,55.1001,-105.2842,7.05,61,40,9.22,scattered clouds
707,Omsukchan,RU,62.5333,155.8,1.99,91,95,3.74,overcast clouds
708,Kaeo,NZ,-35.1,173.7833,80.33,62,11,9.66,few clouds
709,Betioky,MG,-23.7167,44.3833,74.32,64,99,6.71,overcast clouds
710,Santa Rosalia,MX,27.3167,-112.2833,69.82,23,0,2.77,clear sky
711,Campbellton,CA,48.0075,-66.6727,14.45,80,26,12.3,scattered clouds
712,Benghazi,LY,32.1167,20.0667,50.4,65,11,17.76,few clouds
713,Dong Xoai,VN,11.5333,106.9167,82.85,66,93,3.87,overcast clouds
714,Abatskoye,RU,56.2875,70.4555,0.45,95,100,8.34,overcast clouds
715,Palu,ID,-0.8917,119.8707,80.69,83,74,0.92,broken clouds
716,Ust-Ilimsk,RU,58.0006,102.6619,-9.44,99,100,2.28,overcast clouds
717,Visnes,NO,59.3556,5.2242,44.22,56,20,11.5,few clouds
718,Kalmunai,LK,7.4167,81.8167,77.09,83,98,7.67,overcast clouds
719,Kyaiklat,MM,16.4333,95.7333,81.55,50,48,4.59,scattered clouds
720,Lira,UG,2.235,32.9097,66.51,69,80,2.95,broken clouds
721,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,32.59,60,20,6.71,few clouds
722,Copiapo,CL,-27.3667,-70.3333,68.94,58,0,1.63,clear sky
723,Bogande,BF,12.9714,-0.1436,83.44,17,15,8.37,few clouds
724,Madimba,TZ,-10.4,40.3333,76.19,85,59,2.24,broken clouds
725,Boras,SE,57.721,12.9401,36.55,59,6,7.4,clear sky
726,Clyde River,CA,70.4692,-68.5914,-10.97,77,100,21.85,snow
727,Kirakira,SB,-10.4544,161.9205,85.41,68,21,5.91,few clouds
728,Egvekinot,RU,66.3167,-179.1667,13.12,69,0,3.6,clear sky
729,Ocampo,MX,21.65,-101.5,64.18,21,6,10.69,clear sky
730,Umm Kaddadah,SD,13.6017,26.6876,67.57,17,8,16.44,clear sky
731,Huntingdon,GB,52.3305,-0.1865,44.28,91,85,1.01,overcast clouds
732,Abu Samrah,SY,35.3029,37.1841,33.64,93,11,4.07,few clouds
733,Husavik,IS,66.0449,-17.3389,21.36,75,2,14.09,clear sky
734,Cabatuan,PH,10.8794,122.486,83.97,72,74,7.76,broken clouds
735,Puerto Del Rosario,ES,28.5004,-13.8627,64.15,82,20,9.22,few clouds
736,Changde,CN,29.0464,111.6783,73.76,74,100,4.61,overcast clouds
737,Yaan,NG,7.3833,8.5667,84.87,40,9,3.38,clear sky
738,Bairiki,KI,1.3292,172.9752,86.0,66,20,10.36,few clouds
739,Kizema,RU,61.113,44.8302,20.05,94,100,7.2,overcast clouds
740,Tezu,IN,27.9167,96.1667,75.2,23,0,2.82,clear sky
741,Semnan,IR,35.5729,53.3971,53.96,39,0,2.04,clear sky
742,Buin,CL,-33.7333,-70.75,75.74,53,0,3.76,clear sky
743,Port Macquarie,AU,-31.4333,152.9167,74.28,64,17,9.55,few clouds
744,Belmonte,BR,-15.8631,-38.8828,78.15,86,76,6.91,broken clouds
745,Okhotsk,RU,59.3833,143.3,21.4,87,100,5.21,overcast clouds
746,Anjozorobe,MG,-18.4,47.8667,62.06,87,100,6.67,overcast clouds
747,Fukue,JP,32.6881,128.8419,64.76,100,75,5.75,broken clouds
748,Port-Gentil,GA,-0.7193,8.7815,81.84,79,100,9.64,overcast clouds
749,Nara,JP,34.6851,135.8049,64.49,57,73,3.51,broken clouds
750,Tocopilla,CL,-22.092,-70.1979,70.05,76,9,8.63,clear sky
751,Taguatinga,BR,-12.3857,-46.5711,75.9,76,48,2.84,scattered clouds
752,Eidsvag,NO,62.7767,8.0668,47.05,70,99,9.71,overcast clouds
753,Ndele,CF,8.4109,20.6473,74.34,19,98,4.72,overcast clouds
754,Horodok,UA,49.1637,26.5839,27.48,85,8,3.94,clear sky
755,Am Timan,TD,11.0297,20.2827,81.46,18,21,6.8,few clouds
756,Penne,IT,42.4538,13.9299,39.22,71,0,3.65,clear sky
757,Darnah,LY,32.767,22.6367,46.87,68,20,4.61,few clouds
758,Obukhiv,UA,50.11,30.6227,31.59,78,14,5.21,few clouds
759,Goundam,ML,16.4145,-3.6708,79.25,11,8,8.21,clear sky
760,Alamosa,US,37.4695,-105.87,46.38,27,0,17.27,clear sky
761,Paramonga,PE,-10.6667,-77.8333,73.36,78,100,7.2,overcast clouds
762,Cayenne,GF,4.9333,-52.3333,75.09,1,100,4.61,light rain
763,Rovaniemi,FI,66.5,25.7167,18.81,93,20,2.3,fog
764,Kampot,KH,10.6167,104.1833,84.25,75,93,6.85,overcast clouds
765,Fort Nelson,CA,58.8053,-122.7002,0.99,71,75,2.3,light snow
766,Amahai,ID,-3.3333,128.9167,84.2,75,74,1.01,broken clouds
767,Ust-Kulom,RU,61.6864,53.6902,14.76,96,100,5.35,overcast clouds
768,Kastamonu,TR,41.5,33.6667,16.92,89,69,1.97,broken clouds
769,Storslett,NO,69.7678,21.0247,32.09,66,76,10.78,broken clouds
770,Khilok,RU,51.3674,110.4676,11.44,81,100,1.86,overcast clouds
771,Sao Felipe,BR,-14.8167,-41.3833,73.49,67,100,2.33,overcast clouds
772,Doka,SD,13.5167,35.7667,79.36,36,100,8.75,overcast clouds
773,Pemangkat,ID,1.1667,108.9667,80.87,70,100,2.39,overcast clouds
774,Winnemucca,US,40.973,-117.7357,51.85,28,20,11.5,few clouds
775,Jiazi,CN,22.8779,116.067,73.76,70,0,3.49,clear sky
776,Vuktyl,RU,63.8567,57.3094,12.67,92,96,5.21,overcast clouds
777,Tsumeb,NA,-19.2333,17.7167,63.88,94,100,2.89,light rain
778,Shubarkuduk,KZ,49.1447,56.4872,0.9,99,100,0.69,overcast clouds
779,Maunabo,PR,18.0072,-65.8993,76.82,81,0,12.68,clear sky
780,Mezen,RU,65.8522,44.24,11.93,96,97,4.97,overcast clouds
781,Clarence Town,AU,-32.5833,151.7833,76.95,61,26,4.99,scattered clouds
782,Pionerskiy,RU,54.9508,20.2275,29.75,76,1,9.33,clear sky
783,Ratnagiri,IN,16.9833,73.3,79.93,40,6,5.21,clear sky
784,Tucupita,VE,9.0622,-62.051,70.68,96,59,2.91,broken clouds
785,Khorixas,NA,-20.3667,14.9667,65.03,81,100,6.26,light rain
786,Tianpeng,CN,30.9866,103.9393,68.47,66,95,5.17,overcast clouds
787,Amazar,RU,53.858,120.875,13.64,92,100,4.27,snow
788,Boralday,KZ,43.3578,76.8594,46.26,81,75,8.95,broken clouds
789,Ellisras,ZA,-23.6649,27.7443,66.9,56,56,5.12,broken clouds
790,Kibara,TZ,-2.15,33.45,70.65,78,81,9.55,broken clouds
791,Suamico,US,44.6319,-88.0393,38.17,67,0,4.61,clear sky
792,Kaspiyskiy,RU,45.3929,47.3707,27.03,76,11,5.88,few clouds
793,Hit,IQ,33.6416,42.8251,50.27,43,47,9.17,scattered clouds
794,Calatayud,ES,41.3535,-1.6432,46.8,62,100,4.72,overcast clouds
795,Hua Hin,TH,12.5707,99.9588,87.01,63,20,2.3,few clouds
796,Povenets,RU,62.8487,34.8262,7.66,99,79,2.95,broken clouds
797,Roseburg,US,43.2165,-123.3417,53.71,58,100,5.75,overcast clouds
798,Borazjan,IR,29.2666,51.2159,72.73,48,98,1.72,overcast clouds
799,Antofagasta,CL,-23.65,-70.4,63.68,83,54,5.39,broken clouds
800,Kahului,US,20.8947,-156.47,84.22,51,0,18.41,clear sky
801,Port Hardy,CA,50.6996,-127.4199,46.58,81,100,14.97,light intensity shower rain
802,Kijang,KR,35.2442,129.2139,55.13,80,100,8.21,overcast clouds
803,Aborlan,PH,9.4352,118.5492,84.72,72,25,4.68,scattered clouds
804,Izhma,RU,65.0083,53.9113,5.18,98,57,3.94,broken clouds
805,General Roca,AR,-39.0333,-67.5833,73.62,28,2,4.94,clear sky
806,Baykit,RU,61.67,96.37,-13.86,97,87,1.52,overcast clouds
807,Falam,MM,22.9167,93.6833,65.21,38,44,2.06,scattered clouds
808,Avrille,FR,47.5,-0.5833,39.7,87,99,6.69,overcast clouds
809,Tigil,RU,57.8,158.6667,18.9,77,5,2.08,clear sky
810,Bull Savanna,JM,17.8868,-77.5902,75.76,78,16,1.97,few clouds
811,Dudinka,RU,69.4058,86.1778,-7.38,96,100,9.73,overcast clouds
812,Denpasar,ID,-8.65,115.2167,83.86,83,20,3.44,few clouds
813,Gedangan,ID,-7.3908,112.7267,85.05,83,20,3.44,haze
814,Saint-Leu,RE,-21.15,55.2833,76.32,79,98,2.35,light rain
815,Sakakah,SA,29.9697,40.2064,51.01,40,0,5.06,clear sky
816,Fort Walton Beach,US,30.4058,-86.6188,51.01,54,0,3.44,clear sky
817,Ostersund,SE,63.1792,14.6357,36.05,41,100,16.11,overcast clouds
818,Bestobe,KZ,52.4994,73.0975,10.38,95,100,11.36,light snow
819,Uruzgan,AF,32.8333,66.0,57.63,51,7,8.19,clear sky
820,Chiampo,IT,45.5459,11.2796,42.89,53,40,3.8,scattered clouds
821,Tuckahoe,US,37.5901,-77.5564,43.0,45,0,9.22,clear sky
822,Mizan Teferi,ET,6.9833,35.5833,62.92,72,100,3.42,overcast clouds
823,Nueva Gorgona,PA,8.55,-79.8667,78.3,83,29,12.88,scattered clouds
824,Kyra,RU,49.5776,111.9753,19.62,85,100,1.77,overcast clouds
825,Harlingen,US,26.1906,-97.6961,66.15,58,100,13.8,overcast clouds
826,Hami,CN,42.8,93.45,52.29,33,100,4.18,overcast clouds
827,Banjar,ID,-8.19,114.9675,84.4,74,100,0.4,overcast clouds
828,Doha,QA,25.2867,51.5333,69.78,88,20,3.44,mist
829,Thunder Bay,CA,48.4001,-89.3168,11.73,93,94,4.85,overcast clouds
830,Methven,NZ,-43.6333,171.65,67.01,52,0,3.0,clear sky
831,Digha,IN,21.6833,87.55,72.45,42,91,7.47,overcast clouds
832,Harer,ET,9.3094,42.1258,59.38,47,9,6.96,clear sky
833,Ubinskoye,RU,55.3068,79.6802,-7.71,97,6,8.72,clear sky
834,Almaznyy,RU,48.0448,40.045,21.61,75,15,5.03,few clouds
835,Arica,CL,-18.475,-70.3042,70.03,68,0,6.91,clear sky
836,Murdochville,CA,48.9583,-65.5006,11.28,85,98,15.59,overcast clouds
837,Umm Lajj,SA,25.0213,37.2685,65.01,52,0,10.94,clear sky
838,Dukat,RU,62.55,155.55,2.62,88,92,2.57,overcast clouds
839,Sechura,PE,-5.5569,-80.8222,76.55,77,70,5.97,broken clouds
840,Newtownards,GB,54.5924,-5.6909,43.54,82,75,9.22,broken clouds
841,Sioux Lookout,CA,50.1001,-91.917,15.87,67,75,5.75,broken clouds
842,Kingsland,US,30.8,-81.6898,48.9,86,0,3.65,clear sky
843,Birao,CF,10.2849,22.7882,74.14,18,27,6.53,scattered clouds
844,Togitsu,JP,32.8333,129.85,66.18,82,75,3.44,fog
845,Genhe,CN,50.7833,121.5167,18.95,80,99,2.37,overcast clouds
846,Anupgarh,IN,29.1911,73.2086,76.5,29,0,6.24,clear sky
847,Qandala,SO,11.472,49.8728,76.51,58,7,8.12,clear sky
848,Miramar,US,25.9873,-80.2323,70.02,61,75,12.66,broken clouds
849,Mandurah,AU,-32.55,115.7,73.9,66,38,3.98,scattered clouds
850,Chamba,IN,32.5667,76.1333,61.66,32,33,10.18,scattered clouds
851,Luanda,AO,-8.8368,13.2343,78.39,80,100,5.77,overcast clouds
852,Karera,IN,25.4667,78.15,72.43,28,0,3.94,clear sky
853,Alberton,CA,46.8168,-64.0654,23.13,72,76,15.7,broken clouds
854,Ndioum,SN,16.5129,-14.6471,79.68,8,0,10.67,clear sky
855,Elizabeth City,US,36.2946,-76.2511,42.03,65,0,10.36,clear sky
856,Uaua,BR,-9.8414,-39.4817,79.29,58,82,14.88,broken clouds
857,Salinas,US,36.6777,-121.6555,66.0,55,0,6.91,clear sky
858,Kentau,KZ,43.5206,68.5094,43.02,49,100,1.95,overcast clouds
859,Solnechnyy,RU,50.7214,136.6319,23.54,82,16,2.62,few clouds
860,Chany,RU,55.3121,76.7647,-7.76,97,11,7.96,few clouds
861,Araouane,ML,18.9048,-3.5265,72.16,9,0,9.8,clear sky
862,Krasnokamensk,RU,50.0979,118.0369,22.12,75,100,5.39,overcast clouds
863,Nishihara,JP,26.1842,127.7558,74.48,64,40,3.44,scattered clouds
864,Beroroha,MG,-21.6667,45.1667,73.89,72,96,7.61,overcast clouds
865,Lerwick,GB,60.1545,-1.1494,46.4,92,100,27.31,overcast clouds
866,Conceicao Do Araguaia,BR,-8.2578,-49.2647,73.96,94,3,3.62,clear sky
867,Katobu,ID,-4.9408,122.5276,82.31,81,32,0.58,scattered clouds
868,Lubben,DE,51.95,13.9,39.9,63,0,7.31,clear sky
869,Mount Hagen,PG,-5.8581,144.2274,74.12,60,55,4.72,broken clouds
870,Anta,IN,25.15,76.3,74.25,32,0,3.96,clear sky
871,Vilhena,BR,-12.7406,-60.1458,69.46,99,100,3.71,moderate rain
872,Cocachacra,PE,-17.0883,-71.7575,71.82,83,100,3.78,overcast clouds
873,Boca Do Acre,BR,-8.7522,-67.3978,72.52,99,100,2.46,overcast clouds
874,Vardo,NO,70.3705,31.1107,34.2,92,88,6.44,overcast clouds
875,Sokolo,ML,14.7328,-6.1219,82.18,11,100,8.39,overcast clouds
876,Hanmer Springs,NZ,-42.5167,172.8167,67.19,42,11,5.5,few clouds
877,Burns Lake,CA,54.2331,-125.7533,40.42,92,100,3.83,overcast clouds
878,Phaltan,IN,17.9833,74.4333,71.47,27,5,1.39,clear sky
879,Puri,IN,19.8,85.85,73.92,74,13,4.47,few clouds
880,Sidi Ali,DZ,36.0998,0.4206,54.46,78,100,13.62,overcast clouds
881,Wattegama,LK,6.7989,81.4808,72.48,88,62,4.5,broken clouds
882,Wagga Wagga,AU,-35.1167,147.3667,81.84,44,8,4.61,clear sky
883,Prudentopolis,BR,-25.2131,-50.9778,65.16,100,100,1.99,overcast clouds
884,Tres Arroyos,AR,-38.3739,-60.2798,58.78,82,0,6.49,clear sky
885,Makakilo City,US,21.3469,-158.0858,82.72,54,0,16.11,clear sky
886,Bilibino,RU,68.0546,166.4372,0.61,81,64,1.57,broken clouds
887,Navolato,MX,24.7672,-107.6944,75.63,43,43,8.77,scattered clouds
888,Sarahan,IN,31.5167,77.8,44.64,28,0,11.74,clear sky
889,Polis,CY,35.0367,32.4264,40.82,49,2,6.42,clear sky
890,Atar,MR,20.5169,-13.0499,71.13,22,0,9.44,clear sky
891,Baoqing,CN,46.3317,132.2111,22.03,92,100,2.71,overcast clouds
892,Roald,NO,62.5833,6.1333,46.54,49,20,3.44,few clouds
893,Charyshskoye,RU,51.3978,83.5598,17.35,96,100,1.57,light snow
894,Aketi,CD,2.7388,23.7833,68.85,97,100,0.51,overcast clouds
895,Verkhnyaya Inta,RU,65.9811,60.3094,-3.51,93,13,3.24,few clouds
896,Teteven,BG,42.9167,24.2667,26.89,74,10,3.29,clear sky
897,Itum-Kale,RU,42.7356,45.5758,16.48,80,20,6.15,few clouds
898,Voinesti,RO,47.0667,27.4167,31.68,74,100,3.44,overcast clouds
899,Acapulco,MX,16.8634,-99.8901,76.82,73,20,6.91,few clouds
900,Chaykovskaya,RU,58.1279,55.5378,12.09,97,97,3.51,overcast clouds
901,Saint-Joseph,RE,-21.3667,55.6167,75.58,86,100,11.9,light rain
902,Macamic,CA,48.7502,-78.9996,14.77,98,100,2.48,overcast clouds
903,Namwala,ZM,-15.7504,26.4384,63.95,97,100,2.66,overcast clouds
904,Brigantine,US,39.4101,-74.3646,37.0,51,100,3.44,overcast clouds
